ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:21:29.006459,155.742,0.4834,1493.502197265625,3986.1689453125,708.4227905273438,0,Hold,0,hold
2025-12-03T17:21:29.915888,155.742,0.4986,1505.7286376953125,4021.312255859375,697.5849609375,1,High,1,entry_executed
2025-12-03T17:21:31.573969,155.742,0.5262,1497.2706298828125,3996.369384765625,705.5888671875,1,High,0,cooldown
2025-12-03T17:21:32.500731,155.742,0.5417,1503.55078125,4014.963134765625,699.623291015625,1,High,0,cooldown
2025-12-03T17:21:33.428638,155.742,0.5571,1495.37841796875,3991.49072265625,706.7884521484375,1,High,0,cooldown
2025-12-03T17:21:34.357827,155.742,0.5726,1502.40185546875,4012.015625,700.2423095703125,1,High,0,cooldown
2025-12-03T17:21:35.315037,155.742,0.5886,1506.1258544921875,4022.83349609375,696.88134765625,1,High,0,cooldown
2025-12-03T17:21:36.310928,155.742,0.6052,1494.590087890625,3988.705810546875,708.0194702148438,1,High,0,cooldown
2025-12-03T17:21:37.239329,155.742,0.6207,1504.294677734375,4017.222412109375,698.765380859375,1,High,0,cooldown
2025-12-03T17:21:38.198189,155.742,0.6366,1504.1517333984375,4016.83056640625,698.9561767578125,1,High,0,cooldown
2025-12-03T17:21:39.150165,155.742,0.6525,1504.9544677734375,4018.59033203125,698.7203369140625,1,High,0,cooldown
2025-12-03T17:21:40.098404,155.742,0.6683,1499.4130859375,4003.03369140625,703.206298828125,1,High,0,cooldown
2025-12-03T17:21:41.057029,155.742,0.6843,1499.9810791015625,4004.586669921875,702.7288818359375,1,High,0,cooldown
2025-12-03T17:21:42.037141,155.752,0.7006,1660.0113525390625,4594.8720703125,532.311279296875,1,High,0,cooldown
2025-12-03T17:21:42.996639,155.753,0.7166,1675.4068603515625,4653.1806640625,514.9964599609375,1,High,0,cooldown
2025-12-03T17:21:43.969066,155.753,0.7328,1687.2537841796875,4681.671875,508.4298400878906,1,High,0,cooldown
2025-12-03T17:21:44.918503,155.753,0.7486,1685.1605224609375,4676.7724609375,509.4107971191406,1,High,1,entry_executed
2025-12-03T17:21:46.724206,155.753,0.7787,1690.2860107421875,4689.71826171875,505.9761047363281,1,High,0,cooldown
2025-12-03T17:21:47.673852,155.753,0.7946,1674.6300048828125,4650.91748046875,515.7938232421875,1,High,0,cooldown
2025-12-03T17:21:48.657685,155.753,0.811,1671.7528076171875,4643.943359375,517.402587890625,1,High,0,cooldown
2025-12-03T17:21:49.574019,155.753,0.8262,1683.011474609375,4672.19482421875,510.0203857421875,2,Low,0,insufficient_q_advantage
2025-12-03T17:21:50.507775,155.753,0.8418,1694.1480712890625,4698.52490234375,504.3257751464844,1,High,0,cooldown
2025-12-03T17:21:51.449709,155.753,0.8575,1680.3582763671875,4665.40576171875,511.9244079589844,1,High,0,cooldown
2025-12-03T17:21:52.368145,155.753,0.8728,1675.0267333984375,4652.4833984375,514.9127197265625,1,High,0,cooldown
2025-12-03T17:21:53.275197,155.754,0.8879,1688.99169921875,4703.0361328125,501.9765625,1,High,0,cooldown
2025-12-03T17:21:54.251227,155.753,0.9042,1683.9130859375,4673.791015625,510.307373046875,0,Hold,0,hold
2025-12-03T17:21:55.199721,155.753,0.92,1679.0340576171875,4661.9306640625,513.1507568359375,1,High,0,cooldown
2025-12-03T17:21:56.104800,155.753,0.9351,1677.30615234375,4656.8974609375,515.00048828125,1,High,0,cooldown
2025-12-03T17:21:57.004885,155.753,0.9501,1685.1546630859375,4677.4033203125,509.0032043457031,1,High,0,cooldown
2025-12-03T17:21:57.916008,155.754,0.9653,1695.4068603515625,4718.2998046875,498.4660339355469,1,High,0,cooldown
2025-12-03T17:21:58.844773,155.754,0.9807,1695.1348876953125,4717.60205078125,498.7398986816406,1,High,0,cooldown
2025-12-03T17:21:59.778739,155.755,0.9963,1715.0904541015625,4780.09912109375,484.6830139160156,1,High,0,cooldown
2025-12-03T17:22:00.756912,155.754,0.0126,1992.8116455078125,5016.53076171875,755.8099365234375,1,High,1,entry_executed
2025-12-03T17:22:02.545203,155.753,0.0424,1981.2999267578125,4995.212890625,752.7066650390625,1,High,0,cooldown
2025-12-03T17:22:03.474972,155.752,0.0579,1969.4517822265625,4974.35693359375,748.4840087890625,1,High,0,cooldown
2025-12-03T17:22:04.436324,155.753,0.0739,1982.8074951171875,4991.6650390625,758.9439697265625,1,High,0,cooldown
2025-12-03T17:22:05.386708,155.753,0.0898,1980.0704345703125,4995.38623046875,749.6082763671875,1,High,0,cooldown
2025-12-03T17:22:06.309395,155.753,0.1052,1981.7099609375,4992.7568359375,755.627685546875,0,Hold,0,hold
2025-12-03T17:22:07.253095,155.753,0.1209,1981.6939697265625,4993.05078125,755.321044921875,1,High,0,cooldown
2025-12-03T17:22:08.215557,155.753,0.1369,1982.1519775390625,4992.72509765625,756.5740966796875,1,High,0,cooldown
2025-12-03T17:22:09.121527,155.753,0.152,1978.588134765625,4999.85498046875,742.411376953125,0,Hold,0,hold
2025-12-03T17:22:10.070199,155.753,0.1678,1979.1343994140625,4997.74267578125,745.4652099609375,2,Low,0,insufficient_q_advantage
2025-12-03T17:22:11.002774,155.753,0.1834,1980.895263671875,4992.5712890625,754.1318359375,0,Hold,0,hold
2025-12-03T17:22:11.923340,155.753,0.1987,1980.922607421875,4993.939453125,752.82177734375,1,High,0,cooldown
2025-12-03T17:22:12.852475,155.753,0.2142,1981.4759521484375,4994.25732421875,753.6644287109375,1,High,0,cooldown
2025-12-03T17:22:13.765919,155.753,0.2294,1979.7760009765625,4997.19775390625,747.2603759765625,2,Low,0,insufficient_q_advantage
2025-12-03T17:22:14.681177,155.753,0.2447,1980.2833251953125,4995.35693359375,750.0816650390625,1,High,0,cooldown
2025-12-03T17:22:15.657713,155.753,0.261,1980.1917724609375,4994.95947265625,750.2662353515625,0,Hold,0,hold
2025-12-03T17:22:16.592434,155.753,0.2765,1980.5584716796875,4994.69580078125,751.3150634765625,1,High,1,entry_executed
2025-12-03T17:22:18.251913,155.753,0.3042,1980.8304443359375,4993.109375,753.4654541015625,1,High,0,cooldown
2025-12-03T17:22:19.206618,155.753,0.3201,1979.555908203125,4996.556640625,747.448974609375,1,High,0,cooldown
2025-12-03T17:22:20.137228,155.753,0.3356,1980.8995361328125,4993.70556640625,753.0023193359375,1,High,0,cooldown
2025-12-03T17:22:21.074304,155.753,0.3512,1981.1800537109375,4994.02099609375,753.2718505859375,1,High,0,cooldown
2025-12-03T17:22:22.009685,155.753,0.3668,1978.447265625,4999.009765625,742.923095703125,1,High,0,cooldown
2025-12-03T17:22:22.951123,155.753,0.3825,1982.747802734375,4990.72021484375,759.755859375,1,High,0,cooldown
2025-12-03T17:22:23.867482,155.753,0.3978,1980.0152587890625,4995.5771484375,749.305419921875,1,High,0,cooldown
2025-12-03T17:22:24.786504,155.753,0.4131,1978.1009521484375,5001.35693359375,740.0677490234375,1,High,0,cooldown
2025-12-03T17:22:25.710747,155.754,0.4285,1990.0438232421875,5026.0380859375,740.7923583984375,1,High,0,cooldown
2025-12-03T17:22:26.649474,155.754,0.4442,1991.7589111328125,5017.60888671875,752.0706787109375,1,High,0,cooldown
2025-12-03T17:22:27.578381,155.754,0.4596,1991.5418701171875,5019.82080078125,749.5390625,1,High,0,cooldown
